#BioGRID Chemical Interaction ID	BioGRID Gene ID	Entrez Gene ID	Systematic Name	Official Symbol	Synonyms	Organism ID	Organism	Action	Interaction Type	Author	Pubmed ID	BioGRID Publication ID	BioGRID Chemical ID	Chemical Name	Chemical Synonyms	Chemical Brands	Chemical Source	Chemical Source ID	Molecular Formula	Chemical Type	ATC Codes	CAS Number	Curated By	Method	Method Description	Related BioGRID Gene ID	Related Entrez Gene ID	Related Systematic Name	Related Official Symbol	Related Synonyms	Related Organism ID	Related Organism	Related Type	Notes	InChIKey
30089	108474	2177	-	FANCD2	FA-D2|FA4|FACD|FAD|FAD2|FANCD	9606	Homo sapiens	degradation	target	Bondeson DP (2018)	29129718	208144	8433	Bivalent ligand 63	Bivalent_ligand_63|PROTAC 1	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	113269	7428	-	VHL	HRCA1|RCA1|VHL1|pVHL	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: PROTAC1(VHL:VHL ligand --- FANCD2:foretinib)	-
30329	108379	2067	-	ERCC1	COFS4|RAD10|UV20	9606	Homo sapiens	degradation	target	Bondeson DP (2018)	29129718	208144	8429	Bivalent ligand 64	Bivalent_ligand_64|PROTAC 2	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	119360	51185	AD-006	CRBN	MRT2|MRT2A	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: PROTAC2(CRBN:CRBN ligand --- ERCC1:foretinib)	-
30950	107420	983	-	CDK1	CDC2|CDC28A|P34CDC2	9606	Homo sapiens	degradation	target	Donovan KA (2020)	33275901	231643	10006	Bivalent Ligand 268	FMF-06-098-1|Bivalent_Ligand_268	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	113269	7428	-	VHL	HRCA1|RCA1|VHL1|pVHL	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: FMF-06-098-1 (VHL:VHL-1--- CDK1:TAE)	-
30966	107536	1111	-	CHEK1	CHK1	9606	Homo sapiens	degradation	target	Donovan KA (2020)	33275901	231643	10006	Bivalent Ligand 268	FMF-06-098-1|Bivalent_Ligand_268	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	113269	7428	-	VHL	HRCA1|RCA1|VHL1|pVHL	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: FMF-06-098-1 (VHL:VHL-1--- CHEK1:TAE)	-
31026	107420	983	-	CDK1	CDC2|CDC28A|P34CDC2	9606	Homo sapiens	degradation	target	Donovan KA (2020)	33275901	231643	10005	Bivalent Ligand 269	TMX-02-174|Bivalent_Ligand_269	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	119360	51185	AD-006	CRBN	MRT2|MRT2A	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: TMX-02-174 (CRBN:pomalidomide--- CDK1:Ceritinib)	-
31420	107420	983	-	CDK1	CDC2|CDC28A|P34CDC2	9606	Homo sapiens	degradation	target	Donovan KA (2020)	33275901	231643	10040	Bivalent Ligand 275	TMX-02-138|Bivalent_Ligand_275	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	119360	51185	AD-006	CRBN	MRT2|MRT2A	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: TMX-02-138 (CRBN:pomalidomide--- CDK1:Ceritinib)	-
31486	107536	1111	-	CHEK1	CHK1	9606	Homo sapiens	degradation	target	Donovan KA (2020)	33275901	231643	10037	Bivalent Ligand 276	MFH-5-126-1|Bivalent_Ligand_276	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	119360	51185	AD-006	CRBN	MRT2|MRT2A	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: MFH-5-126-1 (CRBN:pomalidomide--- CHEK1:AT7519)	-
31526	107420	983	-	CDK1	CDC2|CDC28A|P34CDC2	9606	Homo sapiens	degradation	target	Donovan KA (2020)	33275901	231643	10038	Bivalent Ligand 277	RSS0680|Bivalent_Ligand_277	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	113269	7428	-	VHL	HRCA1|RCA1|VHL1|pVHL	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: RSS0680 (VHL:VHL-1--- CDK1:Thienopyrimidines)	-
31632	111596	5610	-	EIF2AK2	EIF2AK1|PKR|PPP1R83|PRKR	9606	Homo sapiens	degradation	target	Donovan KA (2020)	33275901	231643	10042	Bivalent Ligand 279	DB0614|Bivalent_Ligand_279	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	119360	51185	AD-006	CRBN	MRT2|MRT2A	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: DB0614 (CRBN:Thalidomide--- EIF2AK2:Thienopyrimidines)	-
31718	107420	983	-	CDK1	CDC2|CDC28A|P34CDC2	9606	Homo sapiens	degradation	target	Donovan KA (2020)	33275901	231643	10066	Bivalent Ligand 284	DD-03-106|Bivalent_Ligand_284	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	119360	51185	AD-006	CRBN	MRT2|MRT2A	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: DD-03-106 (CRBN:pomalidomide--- CDK1:Dabrafenib)	-
31738	111596	5610	-	EIF2AK2	EIF2AK1|PKR|PPP1R83|PRKR	9606	Homo sapiens	degradation	target	Donovan KA (2020)	33275901	231643	10066	Bivalent Ligand 284	DD-03-106|Bivalent_Ligand_284	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	119360	51185	AD-006	CRBN	MRT2|MRT2A	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: DD-03-106 (CRBN:pomalidomide--- EIF2AK2:Dabrafenib)	-
31934	107420	983	-	CDK1	CDC2|CDC28A|P34CDC2	9606	Homo sapiens	degradation	target	Donovan KA (2020)	33275901	231643	10089	Bivalent Ligand 290	TMX-01-160-1|Bivalent_Ligand_290	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	119360	51185	AD-006	CRBN	MRT2|MRT2A	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: TMX-01-160-1 (CRBN:Thalidomide--- CDK1:Ceritinib)	-
32134	107420	983	-	CDK1	CDC2|CDC28A|P34CDC2	9606	Homo sapiens	degradation	target	Donovan KA (2020)	33275901	231643	10088	Bivalent Ligand 297	TMX-02-172|Bivalent_Ligand_297	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	119360	51185	AD-006	CRBN	MRT2|MRT2A	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: TMX-02-172 (CRBN:pomalidomide--- CDK1:Ceritinib)	-
32718	107420	983	-	CDK1	CDC2|CDC28A|P34CDC2	9606	Homo sapiens	degradation	target	Riching KM (2021)	33190579	235709	8537	Bivalent ligand 120	TL12-186|Bivalent_ligand_120	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	119360	51185	AD-006	CRBN	MRT2|MRT2A	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: TL12-186 (CRBN:pomalidomide --- CDK1:TL13-87)	-
32770	113498	7704	-	ZBTB16	PLZF|ZNF145	9606	Homo sapiens	degradation	target	Shimizu N (2021)	34764413	235318	8560	Bivalent ligand 142	pomalidomide|Bivalent_ligand_142	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	Molecular Glue	Single chemical moiety that contacts both the E3 and the target in a ternary complex; structured as a single chemical entity without linkers; target degraded via UPS or otherwise inactivated in the ternary complex	119360	51185	AD-006	CRBN	MRT2|MRT2A	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: pomalidomide (CRBN:pomalidomide --- ZBTB16:pomalidomide)	-
